time;total_energy_consumption;power;emotor_efficiency;power_propeller_turboprop;total_thrust;altitude_m;global_efficiency;specific_energy_consumption;co2_emissions_total;eta_propeller;battery_resistive_losses
0;0;3452981,106;0,971240309;1399587,886;38903,44201;0;0,85159721;0;0;0,85159721;213,0083226
16,25294939;55702272,97;3427210,141;0,971240309;1386702,404;38629,79752;116,025756;0,85162769;41637,27223;13,66604004;0,85162769;214,7056691
48,75884818;109754129,5;3376437,311;0,971240309;1361315,989;38090,0392;344,6294128;0,851686974;41020,43169;40,67045829;0,851686974;217,9114119
65,01179757;54470736,24;3351437,018;0,971240309;1348815,842;37823,95663;457,2;0,851715891;40716,70243;54,01148231;0,851715891;219,4251209
65,01179757;0;3361041,588;0,971240309;1353618,127;36588,84792;457,2;0,856842582;0;54,01148231;0,856842582;219,4495139
83,8696317;62542164,19;3316508,341;0,971240309;1331351,503;36133,19108;652,9530271;0,856894457;38603,45193;69,34448942;0,856894457;221,1344592
121,5853;121762516,9;3228433,231;0,971240309;1287313,949;35230,69352;1034,003219;0,85699404;37578,27638;99,38238411;0,85699404;224,2927267
140,4431341;60046096,75;3184145,986;0,971240309;1265170,326;34776,51356;1219,2;0,857043047;37062,78226;114,0928698;0,857043047;225,7729555
140,4431341;0;3192164,218;0,971240309;1269179,442;33823,75695;1219,2;0,860676776;0;114,0928698;0,860676776;225,7965435
165,4663143;78470564,39;3135914,93;0,971240309;1241054,798;33264,72256;1455,955265;0,860729158;35235,43911;133,3234409;0,860729158;227,6645265
215,5126747;151885556,8;3034897,155;0,971240309;1190545,911;32256,46202;1913,072892;0,860831468;34100,39376;170,8476942;0,860831468;231,1031181
240,535855;74728188,06;2986358,535;0,971240309;1166276,601;31770,77737;2133,6;0,860878434;33555,00919;189,1585984;0,860878434;232,6865114
240,535855;0;2995017,834;0,971240309;1170606,25;30779,28897;2133,6;0,864279242;0;189,1585984;0,864279242;232,7108385
259,015411;54712613,64;2960710,4;0,971240309;1153452,533;30448,38172;2289,95076;0,864304785;31973,11447;202,5156122;0,864304785;233,8255054
295,9745232;106947412,6;2893668,334;0,971240309;1119931,5;29800,67988;2594,83184;0,864349454;31249,11808;228,7812973;0,864349454;235,9283013
314,4540793;52836359,88;2859179,062;0,971240309;1102686,864;29467,43962;2743,2;0,864363881;30876,66374;241,6916063;0,864363881;236,9204992
314,4540793;0;2865527,767;0,971240309;1105861,217;28741,43171;2743,2;0,866478619;0;241,6916063;0,866478619;236,9354276
334,8004296;57552636,92;2828646,714;0,971240309;1087420,69;28395,17547;2900,384158;0,866478039;29625,26582;255,757607;0,866478039;237,9843971
375,4931302;112203529,5;2757337,996;0,971240309;1051766,331;27724,55335;3205,075668;0,866469015;28878,42822;283,3779854;0,866469015;239,9576288
395,8394805;55421172,45;2723887,657;0,971240309;1035041,162;27409,19337;3352,8;0,866465894;28528,09278;296,9463559;0,866465894;240,8862859
395,8394805;0;2729849,554;0,971240309;1038022,11;26720,01548;3352,8;0,868104279;0;296,9463559;0,868104279;240,8995694
418,4456249;60964429,35;2696807,924;0,971240309;1021501,295;26416,97986;3509,930835;0,868101528;27388,58532;311,8672039;0,868101528;241,8885248
463,6579136;119018075,4;2632427,572;0,971240309;989311,119;25825,46233;3814,712348;0,86808284;26734,74314;341,2055737;0,86808284;243,7438996
486,2640579;58798871,81;2601012,85;0,971240309;973603,7581;25536,33972;3962,4;0,868066494;26415,69751;355,6281938;0,868066494;244,6150795
486,2640579;0;2607503,206;0,971240309;976848,9363;24879,03666;3962,4;0,869255556;0;355,6281938;0,869255556;244,6266842
511,666887;65389521,64;2574103,907;0,971240309;960149,2864;24580,83784;4120,235997;0,869221154;25334,9757;371,6692948;0,869221154;245,5634927
562,4725452;127458101,1;2508738,31;0,971240309;927466,4883;23996,24297;4425,002497;0,869128187;24691,63112;403,1739505;0,869128187;247,3169953
587,8753743;62923576,68;2477030,272;0,971240309;911612,4692;23712,15128;4572;0,869072377;24379,55266;418,6457603;0,869072377;248,1388684
587,8753743;0;2483500,913;0,971240309;914847,7894;23095,83812;4572;0,869763289;0;418,6457603;0,869763289;248,1487846
617,0594403;71452807,44;2448349,981;0,971240309;897272,3236;22790,56043;4731,055368;0,869663201;23352,36322;436,2262264;0,869663201;249,0510873
675,4275722;138893369;2379609,634;0,971240309;862902,1498;22192,5644;5035,772888;0,869420273;22696,71776;470,7163104;0,869420273;250,7363551
704,6116381;68487295,18;2346735,901;0,971240309;846465,2833;21906,00942;5181,6;0,86928811;22383,16808;487,6392877;0,86928811;251,5251155
704,6116381;0;1731809,572;0,971240309;539002,1188;13897,0293;5181,6;0,822485015;0;487,6392877;0,822485015;251,5334016
1193,486328;845074115,7;1728610,896;0,971240309;537402,781;13872,70268;5181,6;0,822103583;13828,88717;708,3887538;0,822103583;261,3292435
2171,235708;1683944060;1722265,536;0,971240309;534230,1008;13824,43473;5181,6;0,821338978;13778,12429;1149,045403;0,821338978;273,3532369
2660,110398;840433312,1;1719118,067;0,971240309;532656,3666;13800,48754;5181,6;0,820955748;13752,94454;1368,955214;0,820955748;277,9571364
2660,110398;0;128291,2594;3,76E-17;64145,62969;51,04593451;5181,6;0,025335714;0;1368,955214;0,025335714;0,045630677
2683,452605;3063732,555;131252,9083;3,76E-17;65626,45416;43,55379439;5028,72883;0,031808865;1251,890299;1373,411883;0,031808865;0,045631172
2730,137017;6715809,823;143855,5084;3,76E-17;71927,75418;-33,27978491;4723,93832;0,086988125;1372,093904;1382,470127;0,086988125;0,045632163
2753,479224;3511639,928;150441,6411;3,76E-17;75220,82054;-73,99291135;4572;0,112510827;1434,912441;1387,067765;0,112510827;0,045632658
2753,479224;0;149184,2896;3,76E-17;74592,14482;-47,32221976;4572;0,143700659;0;1387,067765;0,143700659;0,045632658
2777,984567;3817827,583;155795,7211;3,76E-17;77897,86054;-7,64709371;4419,543638;0,166208841;1533,380528;1391,935159;0,166208841;0,045633178
2826,995253;8020631,341;163650,6647;3,76E-17;81825,33236;18,98886828;4114,828727;0,180074139;1610,690852;1401,84162;0,180074139;0,045634218
2851,500596;4094340,985;167079,5216;3,76E-17;83539,76082;26,98635438;3962,4;0,183895168;1644,43852;1406,884379;0,183895168;0,045634738
2851,500596;0;165781,3637;3,76E-17;82890,68187;82,38754506;3962,4;0,210454838;0;1406,884379;0,210454838;0,045634738
2877,169452;4422414,622;172287,1725;3,76E-17;86143,58627;121,4182207;3809,484045;0,227357709;1749,736005;1412,223858;0,227357709;0,045635282
2928,507163;9496879,76;184988,3755;3,76E-17;92494,18776;195,5165639;3504,72419;0,256006371;1878,7285;1423,044417;0,256006371;0,045636371
2954,176018;4910783,798;191312,9276;3,76E-17;95656,4638;231,851264;3352,8;0,268613807;1942,960191;1428,524218;0,268613807;0,045636915
2954,176018;0;190132,6429;3,76E-17;95066,32147;290,8147324;3352,8;0,29034653;0;1428,524218;0,29034653;0,045636915
2981,110064;5273872,31;195806,9096;3,76E-17;97903,45481;321,7560378;3200,56051;0,299315934;2050,744519;1434,310142;0,299315934;0,045637486
3034,978156;10939509,98;203079,5889;3,76E-17;101539,7944;340,8566597;2895,561129;0,302102213;2126,913472;1446,10939;0,302102213;0,045638627
3061,912202;5637820,554;209319,4819;3,76E-17;104659,741;376,4378646;2743,2;0,311564371;2192,265744;1452,097771;0,311564371;0,045639198
3061,912202;0;208106,6757;3,76E-17;104053,3378;436,1427084;2743,2;0,329665148;0;1452,097771;0,329665148;0,045639198
3090,17304;6058295,955;214370,7117;3,76E-17;107185,3558;473,0614816;2590,31343;0,338155525;2315,018485;1458,435346;0,338155525;0,045639797
3146,694717;12800787,34;226475,7173;3,76E-17;113237,8586;541,4838204;2285,558523;0,352246226;2445,742087;1471,253782;0,352246226;0,045640994
3174,955555;6569294,676;232452,2251;3,76E-17;116226,1126;574,3907963;2133,6;0,358374483;2510,283208;1477,734134;0,358374483;0,045641593
3174,955555;0;230924,0117;3,76E-17;115462,0058;654,7686621;2133,6;0,377279791;0;1477,734134;0,377279791;0,045641593
3220,05245;10669541,95;236591,4981;3,76E-17;118295,7491;669,9149758;1903,868305;0,37700266;2658,364627;1488,23511;0,37700266;0,045642548
3310,24624;22946743,53;254416,0028;3,76E-17;127208,0014;768,482727;1446,838221;0,390908237;2858,642461;1509,596986;0,390908237;0,045644457
3355,343135;11861346,21;263019,1328;3,76E-17;131509,5664;813,1776607;1219,2;0,396142074;2955,30805;1520,446413;0,396142074;0,045645411
3355,343135;0;261793,772;3,76E-17;130896,886;889,9123832;1219,2;0,409544743;0;1520,446413;0,409544743;0,045645411
3395,224278;10706942,84;268471,3133;3,76E-17;134235,6566;922,4491321;1028,241836;0,412150692;3124,949004;1530,143703;0,412150692;0,045646255
3474,986562;22480824,44;281847,8021;3,76E-17;140923,9011;985,8975158;647,265175;0,416565298;3280,64849;1549,799972;0,416565298;0,045647942
3514,867704;11521896,56;288905,8833;3,76E-17;144452,9417;1020,820632;457,2;0,419084348;3362,803054;1559,758945;0,419084348;0,045648786
3514,867704;0;631031,2011;3,76E-17;315515,6006;7372,743275;457,2;0,72457893;0;1559,758945;0,72457893;0,045648786
3551,85872;23346462,25;631138,7134;3,76E-17;315569,3567;7347,191846;342,9;0,722544124;10689,93351;1571,659413;0,722544124;0,045649568
3625,84075;46747871,11;631881,4327;3,76E-17;315940,7164;7302,947331;114,3;0,718531278;10702,51334;1595,64011;0,718531278;0,045651132
3662,831765;23397296,11;632512,9523;3,76E-17;316256,4762;7284,204739;0;0,716556126;10713,20973;1607,753013;0,716556126;0,045651914
3662,831765;0;3452981,106;0,971240309;1399587,886;38903,44201;0;0,85159721;0;1607,753013;0,85159721;278,0956664
3673,019029;34914009,6;3427221,44;0,971240309;1386708,053;38629,91753;115,9748887;0,851627676;41637,4095;1616,318828;0,851627676;278,1843964
3693,393557;68793586,8;3376450,576;0,971240309;1361322,621;38090,18032;344,5696846;0,851686959;41020,59285;1633,245139;0,851686959;278,3610867
3703,580822;34141977,03;3351437,018;0,971240309;1348815,842;37823,95663;457,2;0,851715891;40716,70243;1641,607243;0,851715891;278,4490488
3703,580822;0;3361041,588;0,971240309;1353618,127;36588,84792;457,2;0,856842582;0;1641,607243;0,856842582;278,4490576
3721,76436;60306282,52;3316531,828;0,971240309;1331363,247;36133,43151;652,8504832;0,85689443;38603,72532;1656,392051;0,85689443;278,605432
3758,131438;117409562,7;3228457,417;0,971240309;1287326,042;35230,94146;1033,901297;0,856994013;37578,5579;1685,35615;0,856994013;278,9157713
3776,314976;57899039,53;3184145,986;0,971240309;1265170,326;34776,51356;1219,2;0,857043047;37062,78226;1699,540696;0,857043047;279,0697459
3776,314976;0;3192164,218;0,971240309;1269179,442;33823,75695;1219,2;0,860676776;0;1699,540696;0,860676776;279,0697578
3800,40377;75541371,68;3135954,904;0,971240309;1241074,785;33265,12089;1455,774396;0,860729116;35235,88826;1718,053317;0,860729116;279,2725197
3848,581357;146215909,9;3034936,347;0,971240309;1190565,506;32256,85382;1912,89553;0,86083143;34100,83412;1754,176945;0,86083143;279,6739263
3872,67015;71937772,57;2986358,535;0,971240309;1166276,601;31770,77737;2133,6;0,860878434;33555,00919;1771,804232;0,860878434;279,8725921
3872,67015;0;2995017,834;0,971240309;1170606,25;30779,28897;2133,6;0,864279242;0;1771,804232;0,864279242;279,872602
3890,427999;52576230,31;2960731,917;0,971240309;1153463,291;30448,58938;2289,852696;0,86430477;31973,34684;1784,639645;0,86430477;280,0181927
3925,943695;102771430,6;2893690,457;0,971240309;1119942,561;29800,89369;2594,733766;0,864349442;31249,35699;1809,879768;0,864349442;280,3071983
3943,701544;50772870,05;2859179,062;0,971240309;1102686,864;29467,43962;2743,2;0,864363881;30876,66374;1822,285925;0,864363881;280,4506212
3943,701544;0;2865527,767;0,971240309;1105861,217;28741,43171;2743,2;0,866478619;0;1822,285925;0,866478619;280,4506258
3963,216556;55201649,77;2828676,189;0,971240309;1087435,428;28395,45235;2900,258534;0,86647804;29625,57452;1835,777275;0,86647804;280,6074159
4002,246579;107620080,6;2757366,568;0,971240309;1051780,617;27724,82236;3204,953429;0,866469021;28878,72746;1862,269418;0,866469021;280,9184275
4021,761591;53156700,31;2723887,657;0,971240309;1035041,162;27409,19337;3352,8;0,866465894;28528,09278;1875,283464;0,866465894;281,072659
4021,761591;0;1261862,065;0,971240309;304028,3657;13253,67513;3352,8;0,750191366;0;1875,283464;0,750191366;281,072661
4264,934304;306506119,4;1260446,189;0,971240309;303320,4274;13239,72054;3352,8;0,749717531;13032,50735;1970,414415;0,749717531;282,925329
4751,279729;611639871,8;1257624,397;0,971240309;301909,5314;13211,90628;3352,8;0,748766048;13003,33116;2160,494261;0,748766048;286,2702496
4994,452441;305478051,7;1256218,468;0,971240309;301206,5669;13198,04651;3352,8;0,748288395;12988,79442;2255,443364;0,748288395;287,7712243
4994,452441;0;190132,6429;3,76E-17;95066,32147;290,8147324;3352,8;0,29034653;0;2255,443364;0,29034653;0,047152324
5021,344644;5265659,931;195806,1945;3,76E-17;97903,09723;321,7572766;3200,608395;0,299316905;2050,73703;2261,220277;0,299316905;0,047152723
5075,12905;10922416,81;203077,7622;3,76E-17;101538,8811;340,8461885;2895,605733;0,302099337;2126,89434;2273,001151;0,302099337;0,047153522
5102,021253;5629061,999;209319,4819;3,76E-17;104659,741;376,4378646;2743,2;0,311564371;2192,265744;2278,980222;0,311564371;0,047153921
5102,021253;0;208106,6757;3,76E-17;104053,3378;436,1427084;2743,2;0,329665148;0;2278,980222;0,329665148;0,047153921
5130,24395;6050073,941;214369,0924;3,76E-17;107184,5462;473,0519878;2590,352952;0,338153412;2315,000998;2285,309235;0,338153412;0,04715434
5186,689344;12783422,73;226474,1518;3,76E-17;113237,0759;541,4750805;2285,597975;0,352244538;2445,725181;2298,110341;0,352244538;0,047155178
5214,912042;6560428,948;232452,2251;3,76E-17;116226,1126;574,3907963;2133,6;0,358374483;2510,283208;2304,58194;0,358374483;0,047155596
5214,912042;0;230924,0117;3,76E-17;115462,0058;654,7686621;2133,6;0,377279791;0;2304,58194;0,377279791;0,047155596
5259,962473;10658392,39;236588,0226;3,76E-17;118294,0113;669,895394;1903,957427;0,376999632;2658,325576;2315,07207;0,376999632;0,047156265
5350,063336;22922787,58;254412,5197;3,76E-17;127206,2599;768,463832;1446,927522;0,390905816;2858,603325;2336,411827;0,390905816;0,047157601
5395,113768;11849125,56;263019,1328;3,76E-17;131509,5664;813,1776607;1219,2;0,396142074;2955,30805;2347,250051;0,396142074;0,047158269
5395,113768;0;261793,772;3,76E-17;130896,886;889,9123832;1219,2;0,409544743;0;2347,250051;0,409544743;0,047158269
5434,959892;10697505,43;268470,4147;3,76E-17;134235,2074;922,4538083;1028,307776;0,41215274;3124,938545;2356,938763;0,41215274;0,04715886
5514,652141;22460894,47;281845,4085;3,76E-17;140922,7042;985,8856754;647,3301604;0,416564423;3280,620629;2376,577681;0,416564423;0,047160041
5554,498265;11511779,65;288905,8833;3,76E-17;144452,9417;1020,820632;457,2;0,419084348;3362,803054;2386,527895;0,419084348;0,047160632
5554,498265;0;620185,0901;3,76E-17;310092,545;7271,817209;457,2;0,722264157;0;2386,527895;0,722264157;0,047160632
5591,751325;23108454,77;620310,2449;3,76E-17;310155,1224;7246,607036;342,9;0,720217237;10580,95429;2398,453178;0,720217237;0,047161184
5666,257445;46274157,4;621078,6094;3,76E-17;310539,3047;7202,950907;114,3;0,716180988;10594,06068;2422,498856;0,716180988;0,047162288
5703,510505;23160907,81;621718,2644;3,76E-17;310859,1322;7184,456876;0;0,714194553;10604,97161;2434,646725;0,714194553;0,04716284
5703,510505;0;1806519,578;0,971240309;576357,1218;15558,90073;457,2;0,782857245;0;2434,646725;0,782857245;287,8359789
6153,510505;811928126,3;1804284,725;0,971240309;575239,6956;15539,99782;457,2;0,782518414;15942,04057;2673,053194;0,782518414;290,2638155
7053,510505;1619865897;1799850,997;0,971240309;573022,8317;15502,4923;457,2;0,781841897;15902,86567;3149,334751;0,781841897;291,948511
7503,510505;808943792,9;1797652,873;0,971240309;571923,7696;15483,89608;457,2;0,781504358;15883,4438;3387,211551;0,781504358;288,4283831
