segment;time;altitude_m;mach_number;velocity_m_s;pressure_Pa;temperature_C;mdot_fuel_kg_s;mdot_air_kg_s;AFR_esteq;AFR_real_adjusted;excesso_ar;phi;B_Fuel_kW;B_Air_kW;W_Mec_Engine_kW;W_Mec_Hydraulic_kW;W_Electric_kW_aux_engine;W_Aux_Engine_kW;mdot_bleed_kg_s;P_bleed_Pa;T_estag_bleed_K;P_estag_bleed_Pa;T_bleed_K;B_Bleed_kW;B_Perda_Dest_Engine_kW;P_mec_MTRB_kW;eta_emotor_MTRB;W_Entrada_CT_kW;W_Gearbox_out_kW;B_Perda_Dest_Gearbox_kW;W_Prop_SysTermico_in_kW;thrust_turboprop_N;B_Thrust_Engine_kW;B_Perda_Dest_Prop_SysTermico_kW;B_Quim_Bat_kW;W_Bat_Power_kW;Q_Bat_Heat_kW;B_Bat_Heat_kW;B_Dest_Bat_kW;Ex_inverter_in_kW;Ex_inverter_out_kW;Q_heat_inverter_kW;B_Inverter_Heat_kW;B_Dest_Inverter_kW;eta_ex_inverter;W_El_MTRB_in_kW;W_El_MTRB_out_kW;P_loss_Motor_MTRB_kW;B_Motor_MTRB_Heat_kW;B_Dest_Motor_MTRB_kW;W_El_WTP_in_kW;P_mec_WTPmotor_kW;P_loss_Motor_WTP_kW;B_Motor_WTP_Heat_kW;B_Dest_Motor_WTP_kW;B_Thrust_Motor_WTP_kW;B_Perda_Dest_WTP_kW;B_Thrust_Total_kW;eta_ex_engine;eta_ex_gearbox;eta_ex_prop_SysTermico;eta_ex_bat;eta_ex_motor_MTRB;eta_ex_motor_WTP;eta_ex_prop_WTP;eta_ex_total
climb_7;486,2640579;3962,4;0,31287444;101,6027778;61962,71662;262,4104086;0,201038134;8,345247775;13,39410029;41,51077017;2,099183168;0,329250679;9182,014694;245,5096515;1337,127273;14,914;14,914;29,828;0,10394825;172369,7;975,3042549;14,0040907;14380,3815;1355,141282;6705,427791;345,402465;0,971240309;1682,529738;1648,879143;33,65059476;1648,879143;8357,363683;849,1313653;799,747778;44,96266531;44,71991061;0,244626684;0,011717708;0,231036987;47,07359012;44,71991061;2,353679506;0,308656791;2,045022715;0,95;355,630282;0;10,22781702;2,568835118;7,658981903;397,9014817;386,4854522;11,41602946;2,867268483;8,548760982;276,5055012;109,979951;1125,636866;0,288739276;0,98;0,514974896;0,949000972;0,971240309;0,971309407;0,715435729;0,26504192
climb_7;511,666887;4120,235997;0,313487075;101,6027778;60701,60013;261,3857749;0,198615715;8,235259287;13,39410029;41,46328143;2,095637671;0,329627777;9071,375551;255,5903875;1320,173314;14,914;14,914;29,828;0,10394825;172369,7;974,1673814;13,8200795;14418,00335;1358,990181;6617,974444;345,402465;0,971240309;1665,575779;1632,264263;33,31151558;1632,264263;8214,165879;834,5820706;797,6821928;44,96653879;44,72292896;0,245563493;0,011762581;0,231847245;47,07676733;44,72292896;2,353838366;0,308677623;2,045160743;0,95;355,630282;0;10,22781702;2,568835118;7,658981903;398,4775651;387,0450074;11,43255764;2,871419726;8,561137913;276,1057544;110,939253;1110,687825;0,290447238;0,98;0,511303279;0,94898242;0,971240309;0,971309407;0,713368598;0,266701239
climb_7;562,4725452;4425,002497;0,314680183;101,6027778;58325,47924;259,407447;0,193887753;8,021916783;13,39410029;41,37402522;2,088973826;0,330338883;8855,435343;274,0665192;1286,992808;14,914;14,914;29,828;0,10394825;172369,7;971,9272822;13,4645608;14492,3604;1366,597892;6446,083162;345,402465;0,971240309;1632,395273;1599,747368;32,64790546;1599,747368;7933,712889;806,0872678;793,6600997;44,97224484;44,72857865;0,247316995;0,011846575;0,231819618;47,08271437;44,72857865;2,354135718;0,308716618;2,045419101;0,95;355,630282;0;10,22781702;2,568835118;7,658981903;399,6388023;388,1729281;11,46587422;2,879787574;8,586086651;275,3034692;112,8694589;1081,390737;0,293928271;0,98;0,503884103;0,948981854;0,971240309;0,971309407;0,709228927;0,270077238
climb_7;587,8753743;4572;0,315260503;101,6027778;57206,73029;258,4533111;0,191600902;7,919199616;13,39410029;41,33174496;2,085817193;0,330676803;8750,987997;282,531227;1270,897358;14,914;14,914;29,828;0,10394825;172369,7;970,838052;13,29230038;14529,47325;1370,395336;6362,39853;345,402465;0,971240309;1616,299823;1583,973827;32,32599646;1583,973827;7797,594051;792,2572157;791,7166108;44,97764385;44,73122668;0,248138868;0,011885943;0,234531225;47,08550177;44,73122668;2,354275088;0,308734894;2,045540194;0,95;355,630282;0;10,22781702;2,568835118;7,658981903;400,2224348;388,7398158;11,48261899;2,883993215;8,598625772;274,9020021;113,8378137;1067,159218;0,295689933;0,98;0,500170648;0,948921341;0,971240309;0,971309407;0,707161939;0,271783159
climb_8;587,8753743;4572;0,325316914;104,8437778;57206,73029;258,4533111;0,191873369;7,933730635;13,39410029;41,34878476;2,08708938;0,330540531;8763,432382;277,7419017;1274,181947;14,914;14,914;29,828;0,10394825;172369,7;971,1327548;13,31679716;14526,23997;1370,064493;6367,099844;345,402465;0,971240309;1619,584412;1587,192724;32,39168824;1587,192724;7589,396715;795,7010228;791,4917009;44,97764385;44,73125862;0,248148785;0,011886418;0,23449881;47,08553539;44,73125862;2,354276769;0,308735115;2,045541655;0,95;355,630282;0;10,22781702;2,568835118;7,658981903;397,6443627;386,2357101;11,40865257;2,86541569;8,543236879;276,6842913;109,5514189;1072,385314;0,295766275;0,98;0,501326027;0,948922051;0,971240309;0,971309407;0,716361237;0,272092942
climb_8;617,0594403;4731,055368;0,325968581;104,8437778;56015,90749;257,4209593;0,189396219;7,822437581;13,39410029;41,30197331;2,083594449;0,330915164;8650,29351;286,6611079;1256,338834;14,914;14,914;29,828;0,10394825;172369,7;969,9551641;13,12819776;14567,87406;1374,324779;6276,463005;345,402465;0,971240309;1601,741299;1569,706473;32,03482598;1569,706473;7442,737542;780,3247211;789,3817519;44,98133673;44,73416579;0,249051087;0,011929639;0,235241305;47,08859557;44,73416579;2,354429778;0,30875518;2,045674598;0,95;355,630282;0;10,22781702;2,568835118;7,658981903;398,2459452;386,8200329;11,42591233;2,869750679;8,55616165;276,2663373;110,5536956;1056,591058;0,297695549;0,98;0,497115056;0,948905033;0,971240309;0,971309407;0,714198629;0,273965863
climb_8;675,4275722;5035,772888;0,327227965;104,8437778;53790,75587;255,4433283;0,184643258;7,609139577;13,39410029;41,20995079;2,076724073;0,331654103;8433,211523;302,7763558;1221,445257;14,914;14,914;29,828;0,10394825;172369,7;967,7041436;12,76498193;14651,04226;1382,83588;6101,878742;345,402465;0,971240309;1566,847722;1535,510768;31,33695444;1535,510768;7155,642793;750,224623;785,2861446;44,98682439;44,73959563;0,250736355;0,012010363;0,235218401;47,09431119;44,73959563;2,354715559;0,308792657;2,045922903;0,95;355,630282;0;10,22781702;2,568835118;7,658981903;399,4489051;387,9884791;11,46042596;2,878419179;8,582006781;275,4343479;112,5541312;1025,658971;0,3015239;0,98;0,488583108;0,948904418;0,971240309;0,971309407;0,709903419;0,277682482
climb_8;704,6116381;5181,6;0,327835806;104,8437778;52751,5767;254,4969704;0,182375423;7,507187009;13,39410029;41,16336996;2,07324636;0,332029406;8329,632695;310,0420289;1204,758083;14,914;14,914;29,828;0,10394825;172369,7;966,6421585;12,5976699;14690,23658;1386,847218;6018,241423;345,402465;0,971240309;1550,160548;1519,157337;31,00321096;1519,157337;7018,272536;735,8222063;783,3351307;44,99201052;44,74213698;0,251525115;0,012048145;0,237825395;47,09698629;44,74213698;2,354849315;0,308810197;2,046039118;0,95;355,630282;0;10,22781702;2,568835118;7,658981903;400,0485988;388,5709673;11,47763153;2,882740557;8,594890972;275,0214573;113,54951;1010,843664;0,303418055;0,98;0,484362079;0,948846269;0,971240309;0,971309407;0,707776649;0,279517793
cruise;704,6116381;5181,6;0,390862258;125;52751,5767;254,4969704;0,142985676;6,59044938;13,39410029;46,0916755;2,441192354;0,296527499;6530,58478;241,6531229;892,6127379;14,914;14,914;29,828;0,10394825;172369,7;935,1658286;10,64658598;14911,85412;1409,532779;4440,264385;345,402465;0,971240309;1238,015203;1213,254899;24,76030406;1213,254899;3546,569326;443,3211658;769,9337331;44,99201052;44,74216367;0,251533402;0,012048542;0,237798308;47,09701439;44,74216367;2,354850719;0,308810381;2,046040338;0,95;355,630282;0;10,22781702;2,568835118;7,658981903;388,0907123;376,9561596;11,13455267;2,796572315;8,337980358;283,4954438;93,46071588;726,8166095;0,344343118;0,98;0,365398208;0,948846862;0,971240309;0,971309407;0,75206476;0,317750379
cruise;1193,486328;5181,6;0,390862258;125;52751,5767;254,4969704;0,142803186;6,584987256;13,39410029;46,11232732;2,442734213;0,296394697;6522,249914;241,4528422;890,9890448;14,914;14,914;29,828;0,10394825;172369,7;935,0258441;10,6359602;14913,87626;1409,739806;4433,145906;345,402465;0,971240309;1236,39151;1211,66368;24,7278302;1211,66368;3534,406015;441,8007519;769,8629277;45,01972132;44,77372534;0,261329244;0,012517767;0,233478214;47,1302372;44,77372534;2,35651186;0,30902822;2,04748364;0,95;355,630282;0;10,22781702;2,568835118;7,658981903;388,0907123;376,9561596;11,13455267;2,796572315;8,337980358;283,4954438;93,46071588;725,2961956;0,344568195;0,98;0,364623253;0,948935817;0,971240309;0,971309407;0,75206476;0,317954507
cruise;2171,235708;5181,6;0,390862258;125;52751,5767;254,4969704;0,142440838;6,574121616;13,39410029;46,15334835;2,445796832;0,296131262;6505,700394;241,05443;887,7680496;14,914;14,914;29,828;0,10394825;172369,7;934,7481502;10,61488134;14917,90012;1410,151767;4419,007007;345,402465;0,971240309;1233,170515;1208,507104;24,66341029;1208,507104;3510,272038;438,7840048;769,7230996;45,06175795;44,81246599;0,273353237;0,01309372;0,236198242;47,17101683;44,81246599;2,358550842;0,309295608;2,049255234;0,95;355,630282;0;10,22781702;2,568835118;7,658981903;388,0907123;376,9561596;11,13455267;2,796572315;8,337980358;283,4954438;93,46071588;722,2794485;0,345017401;0,98;0,363079376;0,948867771;0,971240309;0,971309407;0,75206476;0,318362428
cruise;2660,110398;5181,6;0,390862258;125;52751,5767;254,4969704;0,142260941;6,568717322;13,39410029;46,17372327;2,447318019;0,296000589;6497,483958;240,8562698;886,1703499;14,914;14,914;29,828;0,10394825;172369,7;934,6104066;10,60442566;14919,9022;1410,356741;4411,985137;345,402465;0,971240309;1231,572815;1206,941359;24,6314563;1206,941359;3498,298446;437,2873058;769,6540529;45,09586823;44,8272995;0,277957136;0,013314249;0,255254479;47,18663105;44,8272995;2,359331553;0,309397989;2,049933564;0,95;355,630282;0;10,22781702;2,568835118;7,658981903;388,0907123;376,9561596;11,13455267;2,796572315;8,337980358;283,4954438;93,46071588;720,7827495;0,34524156;0,98;0,362310317;0,948444494;0,971240309;0,971309407;0,75206476;0,31856532
descent_5;2660,110398;5181,6;0,327835806;104,8437778;52751,5767;254,4969704;0,059959115;3,596211911;13,39410029;59,97773502;3,4779219;0,227875382;2738,512659;148,5212552;65,12246669;14,914;14,914;29,828;0,10394825;172369,7;818,8321009;4,583370735;16611,79476;1583,759629;1208,323819;0;0,9;65,12246669;63,82001736;1,302449334;63,82001736;15,50092323;1,625175351;62,19484201;45,09586823;0,710152243;4,56E-05;2,19E-06;44,3857138;0,747528677;0,710152243;0,037376434;0,00490147;0,032474964;0;0;0;0;0;0;0;0;0;0;0;0;0;-6,977023968;0,581465319;0,98;0,025464978;0;0;0;0;0,547932978
descent_5;2683,452605;5028,72883;0,327198689;104,8437778;53841,3703;255,4890424;0,060756413;3,662068027;13,39410029;60,27459236;3,500085191;0,226753077;2774,927651;145,4512614;66,62584179;14,914;14,914;29,828;0,10394825;172369,7;819,6532405;4,638829686;16571,40935;1579,61646;1244,30861;0;0,9;66,62584179;65,29332495;1,332516836;65,29332495;19,91060505;2,087503052;63,2058219;0,710198483;0,710152245;4,56E-05;2,19E-06;4,41E-05;0,747528678;0,710152245;0,037376434;0,00490147;0,032474964;0;0;0;0;0;0;0;0;0;0;0;0;0;-6,653847395;0,573922204;0,98;0,031971156;0;0;0;0;0,54869624
descent_5;2730,137017;4723,93832;0,325939338;104,8437778;56068,75782;257,4671515;0,062030509;3,758765245;13,39410029;60,59542805;3,524038699;0,225552483;2833,119438;137,4680137;73,02310069;14,914;14,914;29,828;0,10394825;172369,7;822,8549115;4,815542855;16459,37948;1568,124208;1299,612142;0;0,9;73,02310069;71,56263868;1,460462014;71,56263868;59,67793769;6,256860439;65,30577824;0,710198513;0,710152248;4,56E-05;2,19E-06;4,41E-05;0,747528682;0,710152248;0,037376434;0,00490147;0,032474964;0;0;0;0;0;0;0;0;0;0;0;0;0;-2,767682064;0,562506688;0,98;0,087431942;0;0;0;0;0,536864601
descent_5;2753,479224;4572;0,325316914;104,8437778;57206,73029;258,4533111;0,062627532;3,803859886;13,39410029;60,73782192;3,534669788;0,225023698;2860,387269;133,1645007;76,36631527;14,914;14,914;29,828;0,10394825;172369,7;824,5216038;4,907346459;16403,96958;1562,44068;1324,916775;0;0,9;76,36631527;74,83898896;1,527326305;74,83898896;80,72159259;8,463156717;66,37583225;0,710194199;0,710152249;4,56E-05;2,19E-06;3,98E-05;0,747528683;0,710152249;0,037376434;0,00490147;0,032474964;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,705460362;0,557409767;0,98;0,113084862;0;0;0;0;0,531537734
descent_6;2753,479224;4572;0,315260503;101,6027778;57206,73029;258,4533111;0,062623177;3,799977975;13,39410029;60,6800574;3,530357104;0,225237909;2860,188363;135,5708269;75,72806581;14,914;14,914;29,828;0,10394825;172369,7;824,1656265;4,899965959;16403,94002;1562,437648;1327,765476;0;0,9;75,72806581;74,21350449;1,514561316;74,21350449;105,4984969;10,71894034;63,49456416;0,710194199;0,710152249;4,56E-05;2,19E-06;3,98E-05;0,747528683;0,710152249;0,037376434;0,00490147;0,032474964;0;0;0;0;0;0;0;0;0;0;0;0;0;1,970290454;0,556784978;0,98;0,144433825;0;0;0;0;0,53203812
descent_6;2777,984567;4419,543638;0,314658694;101,6027778;58367,36439;259,4428804;0,063217815;3,845126627;13,39410029;60,82346609;3,541063959;0,224706847;2887,347264;131,1519056;79,08412237;14,914;14,914;29,828;0,10394825;172369,7;825,8388063;4,99209926;16349,98997;1556,904201;1352,682846;0;0,9;79,08412237;77,50243992;1,581682447;77,50243992;127,4306999;12,94731309;64,55512684;0,71020022;0,710152251;4,56E-05;2,19E-06;4,58E-05;0,747528685;0,710152251;0,037376434;0,00490147;0,032474964;0;0;0;0;0;0;0;0;0;0;0;0;0;4,056782372;0,551869068;0,98;0,167056845;0;0;0;0;0,526889258
descent_6;2826,995253;4114,828727;0,313466028;101,6027778;60744,45676;261,4208768;0,064727566;3,967299402;13,39410029;61,29226924;3,576064679;0,222988143;2956,302122;122,9096068;83,07140341;14,914;14,914;29,828;0,10394825;172369,7;828,0034054;5,129439975;16266,22169;1548,313088;1417,999237;0;0,9;83,07140341;81,40997534;1,661428068;81,40997534;145,0218841;14,73462627;66,67534908;0,71019818;0,710152254;4,56E-05;2,19E-06;4,37E-05;0,747528689;0,710152254;0,037376434;0,00490147;0,032474964;0;0;0;0;0;0;0;0;0;0;0;0;0;5,554649342;0,539492779;0,98;0,180992885;0;0;0;0;0,514199962
descent_6;2851,500596;3962,4;0,31287444;101,6027778;61962,71662;262,4104086;0,065518198;4,031720525;13,39410029;61,53588847;3,594253226;0,222105337;2992,412657;118,6095761;84,81193991;14,914;14,914;29,828;0,10394825;172369,7;828,9968713;5,195266051;16226,51349;1544,24098;1452,141313;0;0,9;84,81193991;83,11570111;1,696238798;83,11570111;151,2021487;15,36255832;67,75314279;0,71019614;0,710152256;4,56E-05;2,19E-06;4,17E-05;0,747528691;0,710152256;0,037376435;0,00490147;0,032474964;0;0;0;0;0;0;0;0;0;0;0;0;0;6,034815627;0,533226958;0,98;0,184833408;0;0;0;0;0,507789096
descent_7;2851,500596;3962,4;0,303210976;98,46466667;61962,71662;262,4104086;0,065523161;4,028492138;13,39410029;61,48195656;3,590226684;0,222300168;2992,639332;121,0435184;84,15297651;14,914;14,914;29,828;0,10394825;172369,7;828,6350071;5,187388531;16226,464;1544,235905;1455,465969;0;0,9;84,15297651;82,46991698;1,68305953;82,46991698;177,1675633;17,44474507;65,02517191;0,71019614;0,710152256;4,56E-05;2,19E-06;4,17E-05;0,747528691;0,710152256;0,037376435;0,00490147;0,032474964;0;0;0;0;0;0;0;0;0;0;0;0;0;8,51900241;0,532558055;0,98;0,211528588;0;0;0;0;0,50815131
descent_7;2877,169452;3809,484045;0,30263905;98,46466667;63204,73447;263,4031509;0,066120765;4,072430065;13,39410029;61,59078869;3,598352062;0,221907359;3019,9337;115,9924078;87,45541754;14,914;14,914;29,828;0,10394825;172369,7;830,3703441;5,284775087;16174,26375;1538,883012;1479,759679;0;0,9;87,45541754;85,70630919;1,749108351;85,70630919;198,9079846;19,5854084;66,12090079;0,710199161;0,710152258;4,56E-05;2,19E-06;4,47E-05;0,747528692;0,710152258;0,037376435;0,00490147;0,032474964;0;0;0;0;0;0;0;0;0;0;0;0;0;10,51360435;0,528126739;0,98;0,228517697;0;0;0;0;0,503477121
descent_7;2928,507163;3504,72419;0,301508712;98,46466667;65740,38818;265,3818177;0,067274064;4,157753196;13,39410029;61,80321136;3,614211483;0,221144646;3072,608325;105,4840725;93,90272869;14,914;14,914;29,828;0,10394825;172369,7;833,8632248;5,477491738;16076,93153;1528,902911;1525,458758;0;0,9;93,90272869;92,02467412;1,878054574;92,02467412;240,4832327;23,67910135;68,34557277;0,710197227;0,710152261;4,56E-05;2,19E-06;4,28E-05;0,747528696;0,710152261;0,037376435;0,00490147;0,032474964;0;0;0;0;0;0;0;0;0;0;0;0;0;14,31019155;0,520008053;0,98;0,257312526;0;0;0;0;0,494853347
descent_7;2954,176018;3352,8;0,300949903;98,46466667;67034,92642;266,3682628;0,067838908;4,199873883;13,39410029;61,90951486;3,622148074;0,220764923;3098,406445;100,0500874;97,11316122;14,914;14,914;29,828;0,10394825;172369,7;835,605599;5,57352579;16030,72006;1524,164949;1547,350422;0;0,9;97,11316122;95,170898;1,942263224;95,170898;260,9529666;25,69464687;69,47625112;0,710199189;0,710152263;4,56E-05;2,19E-06;4,47E-05;0,747528698;0,710152263;0,037376435;0,00490147;0,032474964;0;0;0;0;0;0;0;0;0;0;0;0;0;16,17460143;0,51621965;0,98;0,269984285;0;0;0;0;0,490805163
descent_8;2954,176018;3352,8;0,291830209;95,48088889;67034,92642;266,3682628;0,067856702;4,197544833;13,39410029;61,85895733;3,618373462;0,220945355;3099,21915;102,4233993;96,51403195;14,914;14,914;29,828;0,10394825;172369,7;835,2583666;5,566324269;16029,97907;1524,08898;1551,211538;0;0,9;96,51403195;94,58375131;1,930280639;94,58375131;289,0858776;27,60217656;66,98157475;0,710199189;0,710152263;4,56E-05;2,19E-06;4,47E-05;0,747528698;0,710152263;0,037376435;0,00490147;0,032474964;0;0;0;0;0;0;0;0;0;0;0;0;0;18,45647524;0,515495089;0,98;0,29182789;0;0;0;0;0,491005701
descent_8;2981,110064;3200,56051;0,291290195;95,48088889;68352,84354;267,3568024;0,06847459;4,24483632;13,39410029;61,99140907;3,628262275;0,22047328;3127,439949;96,9999428;99,39437036;14,914;14,914;29,828;0,10394825;172369,7;836,8293873;5,656233707;15986,77281;1519,659374;1575,558148;0;0,9;99,39437036;97,40648295;1,987887407;97,40648295;306,9102562;29,30406407;68,10241888;0,710197792;0,710152265;4,56E-05;2,19E-06;4,33E-05;0,7475287;0,710152265;0,037376435;0,00490147;0,032474965;0;0;0;0;0;0;0;0;0;0;0;0;0;20,00853886;0,511369974;0,98;0,300843057;0;0;0;0;0,486642751
descent_8;3034,978156;2895,561129;0,290217203;95,48088889;71056,5207;269,3374028;0,070060411;4,369595342;13,39410029;62,3689653;3,656450523;0,219138625;3199,869152;86,31220091;103,0860857;14,914;14,914;29,828;0,10394825;172369,7;838,9012411;5,800018841;15911,81948;1511,975525;1641,291742;0;0,9;103,0860857;101,024364;2,061721714;101,024364;321,2726334;30,67539661;70,34896737;0,710197792;0,710152269;4,56E-05;2,19E-06;4,33E-05;0,747528704;0,710152269;0,037376435;0,00490147;0,032474965;0;0;0;0;0;0;0;0;0;0;0;0;0;21,07356448;0,500547424;0,98;0,303643551;0;0;0;0;0,475487878
descent_8;3061,912202;2743,2;0,289685578;95,48088889;72439,29491;270,3268742;0,070633526;4,408254459;13,39410029;62,41022796;3,659531182;0,218993741;3226,045033;80,26576983;106,2535441;14,914;14,914;29,828;0,10394825;172369,7;840,6288689;5,899197539;15867,53407;1507,435927;1662,793332;0;0,9;106,2535441;104,1284732;2,125070882;104,1284732;341,5159487;32,60824635;71,52022687;0,710197792;0,71015227;4,56E-05;2,19E-06;4,33E-05;0,747528706;0,71015227;0,037376435;0,00490147;0,032474965;0;0;0;0;0;0;0;0;0;0;0;0;0;22,85028943;0,497084989;0,98;0,313153985;0;0;0;0;0,471758182
descent_9;3061,912202;2743,2;0,280945065;92,6;72439,29491;270,3268742;0,070662456;4,406804884;13,39410029;62,36416244;3,656091942;0,219155501;3227,366353;82,62688909;105,6379064;14,914;14,914;29,828;0,10394825;172369,7;840,274544;5,891518723;15866,7496;1507,355514;1667,171822;0;0,9;105,6379064;103,5251483;2,112758128;103,5251483;370,4401617;34,30275897;69,2223893;0,710197792;0,71015227;4,56E-05;2,19E-06;4,33E-05;0,747528706;0,71015227;0,037376435;0,00490147;0,032474965;0;0;0;0;0;0;0;0;0;0;0;0;0;24,89652459;0,496321684;0,98;0,331347113;0;0;0;0;0,471827232
descent_9;3090,17304;2590,31343;0,280430516;92,6;73848,72762;271,3198055;0,071234467;4,445434141;13,39410029;62,405663;3,659190363;0,21900976;3253,491811;76,46865933;108,8176201;14,914;14,914;29,828;0,10394825;172369,7;842,0088963;5,991056066;15823,57279;1502,929793;1688,385057;0;0,9;108,8176201;106,6412677;2,176352402;106,6412677;391,4181451;36,24532024;70,39594746;0,710198332;0,710152272;4,56E-05;2,19E-06;4,39E-05;0,747528708;0,710152272;0,037376435;0,00490147;0,032474965;0;0;0;0;0;0;0;0;0;0;0;0;0;26,68360448;0,492971442;0,98;0,339880808;0;0;0;0;0,468206422
descent_9;3146,694717;2285,558523;0,27941315;92,6;76724,68042;273,2991972;0,072300319;4,52296797;13,39410029;62,55806381;3,670568568;0,218476219;3302,17247;63,86994298;114,962293;14,914;14,914;29,828;0,10394825;172369,7;845,3092349;6,188916763;15738,80283;1494,241356;1727,010764;0;0,9;114,962293;112,6630471;2,29924586;112,6630471;430,75171;39,88760835;72,77543879;0,710198319;0,710152276;4,56E-05;2,19E-06;4,39E-05;0,747528712;0,710152276;0,037376436;0,00490147;0,032474965;0;0;0;0;0;0;0;0;0;0;0;0;0;30,00967004;0,486931372;0,98;0,354043401;0;0;0;0;0,461595848
