mission_phase;B_Fuel_kW;B_Eng_Air_kW;B_Electric_Input_kW;W_Bat_Power_out_kW;W_Electric_Motor_in_kW;W_Mec_Engine_out_kW;W_Mec_Hydraulic_Electric_MT_kW;W_Mec_Motor_out_kW;B_Thrust_kW;B_Eng_Gases_kW;B_Bleed_MT_kW;B_Bat_Heat_kW;B_Inverter_Heat_kW;B_Motor_Heat_kW;B_Prop_Air_kW;B_Dest_Engine_kW;B_Dest_Bat_kW;B_Dest_Inverter_kW;B_Dest_Motor_kW;B_Dest_Prop_kW;P_dissipada_Bat_kW;P_loss_Inv_kW;T0_env_K;I_bat_A;Voc_bat_V;Vload_bat_V;eta_ex_engine;eta_ex_bat;eta_ex_inverter;eta_ex_motor;eta_ex_prop;eta_ex_global
climb_1;11084,09871;102,890848;14,875388;14,851962;168,18842;3139,389568;29,828;163,265845;2790,278774;4110,123104;1,06733;0;0;0;0;3906,581551;0,023426;0;4,922575;660,531083;0,023426;0;561,3;18,786909;791,795363;790,548437;0,283295;0,998425;1;0,970732;0,844859;0,249091
climb_1;10994,95204;102,100398;14,878518;14,854885;168,18842;3115,974191;29,828;163,265845;2769,970805;4081,202306;1,093525;0;0;0;0;3868,954419;0,023633;0;4,922575;655,848007;0,023633;0;560,545662;18,801178;791,360923;790,103924;0,283481;0,998412;1;0,970732;0,844699;0,249279
climb_1;10819,9195;100,548091;14,884398;14,860376;168,18842;3069,853409;29,828;163,265845;2729,953737;4024,262011;1,145116;0;0;0;0;3795,37905;0,024022;0;4,922575;646,623851;0,024022;0;559,059842;18,829139;790,49804;789,222242;0,283841;0,998386;1;0,970732;0,844371;0,249645
climb_1;10734,02845;99,786189;14,887159;14,862954;168,18842;3047,149653;29,828;163,265845;2710,246706;3996,24417;1,17051;0;0;0;0;3759,422307;0,024205;0;4,922575;642,0831;0,024205;0;558,328413;18,842845;790,069595;788,785027;0,284016;0,998374;1;0,970732;0,844204;0,249822
climb_2;10749,91786;108,899461;14,887173;14,862968;168,18842;3055,874186;29,828;163,265845;2738,030295;4011,466574;1,170603;0;0;0;0;3760,477956;0,024206;0;4,922575;643,828006;0,024206;0;558,328413;18,842863;790,069595;788,784977;0,284166;0,998374;1;0,970732;0,850547;0,251803
climb_2;10601,49253;107,464155;14,890151;14,865749;168,18842;3015,399309;29,828;163,265845;2702,763161;3962,8669;1,214793;0;0;0;0;3699,647683;0,024403;0;4,922575;635,733031;0,024403;0;557,055551;18,858104;789,588992;788,294962;0,284363;0,998361;1;0,970732;0,850282;0,252033
climb_2;10312,55317;104,669786;14,89571;14,87094;168,18842;2935,393913;29,828;163,265845;2633,055452;3867,713143;1,300745;0;0;0;0;3582,987151;0,024771;0;4,922575;619,731952;0,024771;0;554,579394;18,887956;788,635378;787,323916;0,284646;0,998337;1;0,970732;0,84974;0,252399
climb_2;10171,08552;103,262414;14,898305;14,873362;168,18842;2895,186984;29,828;163,265845;2598,056737;3821,378112;1,342488;0;0;0;0;3526,612354;0,024943;0;4,922575;611,690566;0,024943;0;553,376716;18,902584;788,162358;786,842827;0,284691;0,998326;1;0,970732;0,849468;0,252502
climb_3;10184,8537;111,010523;14,898319;14,873375;168,18842;2902,47053;29,828;163,265845;2618,873729;3834,226594;1,34258;0;0;0;0;3527,996514;0,024943;0;4,922575;613,147275;0,024943;0;553,376716;18,902601;788,162358;786,84278;0,284804;0,998326;1;0,970732;0,85424;0,253994
climb_3;10006,33018;109,077782;14,901597;14,876437;168,18842;2851,339635;29,828;163,265845;2574,169378;3775,881612;1,396008;0;0;0;0;3456,962706;0,02516;0;4,922575;602,921096;0,02516;0;551,837302;18,921794;787,53616;786,206454;0,28483;0,998312;1;0,970732;0,853899;0,254106
climb_3;9684,648023;105,62743;14,907599;14,882042;168,18842;2759,578991;29,828;163,265845;2493,644082;3670,740381;1,499066;0;0;0;0;3328,629015;0,025558;0;4,922575;584,568967;0,025558;0;548,867647;18,959244;786,29713;784,949099;0,284916;0,998286;1;0,970732;0,853157;0,254319
climb_3;9530,701787;103,97011;14,910349;14,884609;168,18842;2715,52219;29,828;163,265845;2454,943768;3620,219461;1,548739;0;0;0;0;3267,553507;0,02574;0;4,922575;575,757607;0,02574;0;547,436243;18,977533;785,684272;784,327953;0,284945;0,998274;1;0,970732;0,85277;0,254409
climb_4;9545,116186;112,774768;14,910363;14,884622;168,18842;2723,388064;29,828;163,265845;2475,768399;3634,527602;1,548863;0;0;0;0;3268,598425;0,025741;0;4,922575;577,330782;0,025741;0;547,436243;18,97755;785,684272;784,327906;0,285074;0,998274;1;0,970732;0,85766;0,255952
climb_4;9436,396588;111,504213;14,912303;14,886434;168,18842;2692,205245;29,828;163,265845;2448,274538;3598,697383;1,584127;0;0;0;0;3225,586046;0,025869;0;4,922575;571,094218;0,025869;0;546,420053;18,990944;785,232345;783,870173;0,285092;0,998265;1;0,970732;0,857398;0,25602
climb_4;9224,815456;109,034637;14,91595;14,88984;168,18842;2631,30551;29,828;163,265845;2394,551704;3528,615676;1,652845;0;0;0;0;3142,448062;0,02611;0;4,922575;558,914271;0,02611;0;544,439845;19,017301;784,335771;782,962797;0,285106;0,99825;1;0,970732;0,856858;0,256136
climb_4;9119,964909;107,814639;14,917664;14,89144;168,18842;2599,995781;29,828;163,265845;2366,976007;3493,574703;1,686264;0;0;0;0;3102,694801;0,026224;0;4,922575;552,652325;0,026224;0;543,476874;19,030276;783,891112;782,513112;0,28499;0,998242;1;0,970732;0,856588;0,256091
climb_5;9130,994345;114,808711;14,917672;14,891448;168,18842;2605,762774;29,828;163,265845;2381,342772;3504,833552;1,686376;0;0;0;0;3103,692353;0,026224;0;4,922575;553,805724;0,026224;0;543,476874;19,030286;783,891112;782,513084;0,285058;0,998242;1;0,970732;0,859992;0,257144
climb_5;9019,932681;113,433743;14,91949;14,893145;168,18842;2572,234047;29,828;163,265845;2351,741529;3467,545925;1,721831;0;0;0;0;3062,036621;0,026345;0;4,922575;547,099978;0,026345;0;542,45526;19,044488;783,401985;782,018669;0,284896;0,998234;1;0,970732;0,859712;0,257069
climb_5;8805,86196;110,773203;14,922895;14,896325;168,18842;2507,460304;29,828;163,265845;2294,519448;3395,505209;1,7905;0;0;0;0;2982,05115;0,02657;0;4,922575;534,14523;0,02657;0;540,476694;19,072437;782,432547;781,039442;0,284557;0,99822;1;0,970732;0,859137;0,2569
climb_5;8705,68166;109,52782;14,924492;14,897816;168,18842;2477,100712;29,828;163,265845;2267,654534;3361,815758;1,823766;0;0;0;0;2944,641244;0,026676;0;4,922575;528,073311;0,026676;0;539,518263;19,086194;781,952218;780,554581;0,284387;0,998213;1;0,970732;0,858841;0,256809
climb_6;8715,477331;116,655687;14,924499;14,897823;168,18842;2482,516339;29,828;163,265845;2280,488269;3372,823673;1,823896;0;0;0;0;2945,14111;0,026676;0;4,922575;529,156437;0,026676;0;539,518263;19,086203;781,952218;780,554557;0,284455;0,998213;1;0,970732;0,861933;0,257768
climb_6;8616,397842;115,34988;14,926206;14,899417;168,18842;2452,474939;29,828;163,265845;2253,783296;3339,679529;1,859342;0;0;0;0;2907,905912;0,026789;0;4,922575;523,148157;0,026789;0;538,497085;19,101416;781,418838;780,016376;0,284285;0,998205;1;0,970732;0,861623;0,257673
climb_6;8423,491806;112,811605;14,929396;14,902396;168,18842;2393,993796;29,828;163,265845;2201,766706;3274,745953;1,928035;0;0;0;0;2835,807627;0,027;0;4,922575;511,451928;0,027;0;536,518299;19,131349;780,362945;778,951643;0,283943;0,998191;1;0,970732;0,860987;0,257479
climb_6;8329,348609;111,575268;14,930888;14,903789;168,18842;2365,484546;29,828;163,265845;2176,397064;3242,841469;1,961291;0;0;0;0;2800,808571;0,027099;0;4,922575;505,750078;0,027099;0;535,560409;19,146082;779,840404;778,42503;0,283774;0,998185;1;0,970732;0,860661;0,257383
climb_7;8340,694924;119,008599;14,930894;14,903795;168,18842;2371,380211;29,828;163,265845;2188,662987;3254,827789;1,961445;0;0;0;0;2801,706078;0,027099;0;4,922575;506,929211;0,027099;0;535,560409;19,14609;779,840404;778,425009;0,283841;0,998185;1;0,970732;0,863498;0,25826
climb_7;8240,070362;117,595919;14,932508;14,905302;168,18842;2341,004107;29,828;163,265845;2161,582857;3220,607281;1,997066;0;0;0;0;2764,229828;0,027206;0;4,922575;500,85399;0,027206;0;534,534521;19,162589;779,253157;777,833408;0,283672;0,998178;1;0,970732;0,863159;0,258173
climb_7;8043,917205;114,849213;14,935517;14,908112;168,18842;2281,627881;29,828;163,265845;2108,628862;3153,395004;2,065767;0;0;0;0;2691,849766;0,027405;0;4,922575;488,978745;0,027405;0;532,556223;19,195044;778,092367;776,664643;0,283309;0,998165;1;0,970732;0,862462;0,257977
climb_7;7949,161852;113,524634;14,936923;14,909425;168,18842;2252,862111;29,828;163,265845;2082,959867;3120,737933;2,098864;0;0;0;0;2657,159578;0,027498;0;4,922575;483,225591;0,027498;0;531,603311;19,211013;777,518781;776,087401;0,283118;0,998159;1;0,970732;0,862107;0,257868
climb_8;7960,465965;121,106311;14,936929;14,90943;168,18842;2258,739866;29,828;163,265845;2094,154305;3132,899881;2,099042;0;0;0;0;2658,005488;0,027499;0;4,922575;484,401142;0,027499;0;531,603311;19,21102;777,518781;776,087383;0,283183;0,998159;1;0,970732;0,864636;0,258649
climb_8;7857,504682;119,570156;14,938485;14,910883;168,18842;2226,749901;29,828;163,265845;2065,582591;3097,241267;2,13497;0;0;0;0;2621,120701;0,027602;0;4,922575;478,003149;0,027602;0;530,569065;19,229343;776,858849;775,423458;0,282883;0,998152;1;0,970732;0,864255;0,258456
climb_8;7660,320228;116,62187;14,941383;14,91359;168,18842;2164,310065;29,828;163,265845;2009,796595;3028,66359;2,20368;0;0;0;0;2551,936762;0,027793;0;4,922575;465,515182;0,027793;0;528,591498;19,265356;775,557068;774,114406;0,282134;0,99814;1;0,970732;0,863472;0,257935
climb_8;7566,414074;115,211024;14,942736;14,914853;168,18842;2134,506212;29,828;163,265845;1983,147711;2995,927759;2,236505;0;0;0;0;2519,126622;0,027883;0;4,922575;459,554411;0,027883;0;527,64697;19,28306;774,91515;773,46917;0,281755;0,998134;1;0,970732;0,863074;0,257667
cruise;6138,335602;146,967629;14,94274;14,914857;168,18842;1655,707269;29,828;163,265845;1560,905206;2388,467123;2,238074;0;0;0;0;2209,062765;0,027883;0;4,922575;363,794623;0,027883;0;527,64697;19,283066;774,91515;773,469156;0,268171;0,998134;1;0,970732;0,858124;0,247753
cruise;6130,42618;146,851717;14,957766;14,928889;168,18842;1652,638069;29,828;163,265845;1558,051884;2384,961034;2,238074;0;0;0;0;2207,61272;0,028878;0;4,922575;363,180783;0,028878;0;527,64697;19,521594;766,216432;764,737166;0,268025;0,998069;1;0,970732;0,858003;0,247615
cruise;6114,801127;146,613891;14,977065;14,94691;168,18842;1646,546451;29,828;163,265845;1552,387399;2378,086137;2,238074;0;0;0;0;2204,716356;0,030155;0;4,922575;361,962459;0,030155;0;527,64697;19,912723;752,135449;750,621101;0,267731;0,997987;1;0,970732;0,857762;0,247338
cruise;6107,042015;146,495366;14,984566;14,953915;168,18842;1643,523647;29,828;163,265845;1549,575889;2374,674896;2,238074;0;0;0;0;2203,272764;0,030651;0;4,922575;361,357898;0,030651;0;527,64697;20,07276;746,512514;744,985507;0,267585;0,997954;1;0,970732;0,857641;0,2472
descent_5;2487,591181;55,190214;0,421985;0,421969;0;116,536326;29,828;0;0;847,483108;2,236505;0;0;0;93,22906;1546,697456;0,000016;0,421969;0;23,307265;0,000016;0,421969;527,64697;0,565276;746,512514;746,483834;0,057561;0,999962;0;0;0;0
descent_5;2520,659209;56,124429;0,421985;0,421969;0;119,22459;29,828;0;0;855,892844;2,202041;0;0;0;95,379672;1569,636163;0,000016;0,421969;0;23,844918;0,000016;0,421969;528,638675;0,565281;746,505326;746,476646;0,057844;0,999962;0;0;0;0
descent_5;2573,51986;57,452293;0,421985;0,421969;0;130,672178;29,828;0;6,397903;869,680146;2,133312;0;0;0;98,13984;1598,658517;0,000016;0,421969;0;26,134436;0,000016;0,421969;530,616774;0,565292;746,490955;746,462274;0,061004;0,999962;0;0;0,048961;0,002431
descent_5;2598,298787;58,064921;0,421985;0,421969;0;136,657136;29,828;0;10,326146;876,071509;2,099042;0;0;0;98,999563;1611,708022;0,000016;0,421969;0;27,331427;0,000016;0,421969;531,603311;0,565298;746,483772;746,455091;0,062674;0,999962;0;0;0,075562;0,003887
descent_6;2598,118059;54,474079;0,421985;0,421969;0;135,514992;29,828;0;14,652574;872,668095;2,098864;0;0;0;93,759419;1612,482188;0,000016;0,421969;0;27,102998;0,000016;0,421969;531,603311;0,565298;746,483772;746,455091;0,062333;0,999962;0;0;0,108125;0,005523
descent_6;2622,786321;55,048578;0,421985;0,421969;0;141,520111;29,828;0;18,620084;878,948062;2,064496;0;0;0;94,596005;1625,47423;0,000016;0,421969;0;28,304022;0,000016;0,421969;532,592794;0,565303;746,476234;746,447553;0,063988;0,999962;0;0;0,131572;0,006952
descent_6;2685,422638;56,649461;0,421985;0,421969;0;148,655695;29,828;0;21,706344;894,719466;1,995806;0;0;0;97,218212;1666,873133;0,000016;0,421969;0;29,731139;0,000016;0,421969;534,570804;0,565315;746,461163;746,432481;0,065091;0,999962;0;0;0,146018;0,007915
descent_6;2718,227088;57,494927;0,421985;0,421969;0;151,770538;29,828;0;22,765199;902,963657;1,961445;0;0;0;98,651232;1689,198375;0,000016;0,421969;0;30,354108;0,000016;0,421969;535,560409;0,56532;746,45363;746,424948;0,065424;0,999962;0;0;0,149997;0,0082
descent_7;2718,432982;53,954209;0,421985;0,421969;0;150,591327;29,828;0;26,766192;899,73544;1,961291;0;0;0;93,706869;1690,271133;0,000016;0,421969;0;30,118265;0,000016;0,421969;535,560409;0,56532;746,45363;746,424948;0,065077;0,999962;0;0;0,177741;0,009653
descent_7;2743,221957;54,472231;0,421985;0,421969;0;156,499948;29,828;0;30,571599;906,08604;1,926831;0;0;0;94,62836;1703,353369;0,000016;0,421969;0;31,29999;0,000016;0,421969;536,55297;0,565326;746,44574;746,417058;0,066601;0,999962;0;0;0,195346;0,010926
descent_7;2791,070407;55,471949;0,421985;0,421969;0;168,03742;29,828;0;37,840313;918,17057;1,858143;0;0;0;96,589623;1728,648224;0,000016;0,421969;0;33,607484;0,000016;0,421969;538,531639;0,565338;746,429964;746,401282;0,069511;0,999962;0;0;0,22519;0,013291
descent_7;2814,508969;55,963511;0,421985;0,421969;0;173,783512;29,828;0;41,416989;924,014078;1,823896;0;0;0;97,609821;1741,022994;0,000016;0,421969;0;34,756702;0,000016;0,421969;539,518263;0,565344;746,422079;746,393396;0,070933;0,999962;0;0;0,238325;0,014427
descent_8;2815,247182;52,593324;0,421985;0,421969;0;172,711373;29,828;0;45,085106;921,125275;1,823766;0;0;0;93,083992;1742,352092;0,000016;0,421969;0;34,542275;0,000016;0,421969;539,518263;0,565344;746,422079;746,393396;0,070624;0,999962;0;0;0,261043;0,015719
descent_8;2840,883071;53,119245;0,421985;0,421969;0;177,865771;29,828;0;48,092312;927,460608;1,789454;0;0;0;94,200305;1757,058483;0,000016;0,421969;0;35,573154;0,000016;0,421969;540,506825;0,565351;746,413806;746,385122;0,071767;0,999962;0;0;0,270385;0,016616
descent_8;2906,674114;54,544492;0,421985;0,421969;0;184,471821;29,828;0;50,413339;944,004199;1,720717;0;0;0;97,164118;1801,19387;0,000016;0,421969;0;36,894364;0,000016;0,421969;542,487366;0,565363;746,397265;746,368581;0,072369;0,999962;0;0;0,273285;0,017022
descent_8;2930,452437;54,959325;0,421986;0,421969;0;190,140181;29,828;0;53,836441;950,24355;1,686376;0;0;0;98,275703;1813,513655;0,000016;0,421969;0;38,028036;0,000016;0,421969;543,476874;0,565369;746,388997;746,360313;0,073681;0,999962;0;0;0,283141;0,018031
descent_9;2931,652724;51,675237;0,421986;0,421969;0;189,0385;29,828;0;57,104974;947,573665;1,686264;0;0;0;94,125826;1815,201531;0,000016;0,421969;0;37,8077;0,000016;0,421969;543,476874;0,565369;746,388997;746,360313;0,073363;0,999962;0;0;0,302081;0,019139
descent_9;2955,38172;52,064149;0,421986;0,421969;0;194,727942;29,828;0;60,545408;953,749727;1,65181;0;0;0;95,236946;1827,488391;0,000016;0,421969;0;38,945588;0,000016;0,421969;544,469694;0,565376;746,380321;746,351636;0,074667;0,999962;0;0;0,310923;0,020129
descent_9;2999,602227;52,843779;0,421986;0,421969;0;205,72385;29,828;0;66,983313;964,517614;1,583119;0;0;0;97,595767;1850,793423;0,000016;0,421969;0;41,14477;0,000016;0,421969;546,44909;0,565389;746,362976;746,33429;0,077168;0,999962;0;0;0,325598;0,021941
descent_9;3021,536868;53,233737;0,421986;0,421969;0;211,153342;29,828;0;70,098892;969,793809;1,548863;0;0;0;98,823782;1862,446591;0,000016;0,421969;0;42,230668;0,000016;0,421969;547,436243;0,565396;746,354306;746,325621;0,078374;0,999962;0;0;0,331981;0,022795
descent_10;3024,481772;49,167781;0,421986;0,421969;0;209,765154;29,828;0;73,794618;967,038158;1,548739;0;0;0;94,017505;1865,469502;0,000016;0,421969;0;41,953031;0,000016;0,421969;547,436243;0,565396;746,354306;746,325621;0,077951;0,999962;0;0;0,351796;0,024005
